Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
70348,1004.593,390.9888283,230.3667374,1.697245152,0.807994464,70890,299.2822338,0.82366027,0.992354352,0.875954047,0.765449579,0.005557924,0.001176952,0.585913057,0.994438096,CALI
70550,1019.266,395.1254436,229.4974695,1.721698477,0.814030738,71937,299.7116112,0.744575312,0.98071924,0.853359067,0.758522682,0.005600644,0.001143647,0.575356659,0.990590683,CALI
70683,1020.247,388.5491637,232.8047958,1.668991235,0.800626078,71378,299.9939845,0.793611407,0.990263106,0.853324442,0.772087583,0.005497067,0.001204972,0.596119235,0.994917778,CALI
70870,1024.464,409.4658998,222.7092943,1.838566734,0.839148788,71660,300.3905567,0.682229496,0.988975719,0.848552844,0.733615563,0.005777704,0.001032308,0.538191794,0.98950153,CALI
70955,1040.914,411.2238949,221.4570884,1.856901027,0.842605273,71860,300.5706438,0.801968896,0.987406067,0.822930519,0.730917263,0.005795559,0.001020347,0.534240046,0.992030889,CALI
71054,1038.906,399.2912621,231.6237724,1.72387859,0.814554342,73328,300.7802564,0.77999034,0.968988654,0.827267355,0.753285346,0.005619547,0.001116141,0.567438812,0.978195619,CALI
71197,1042.332,408.8520872,223.3958508,1.830168671,0.837525835,72056,301.0827725,0.718160544,0.988078717,0.823492061,0.736410017,0.005742547,0.001041749,0.542299713,0.992499945,CALI
71275,1020.728,398.3237848,229.5219715,1.735449474,0.817294912,72017,301.2476532,0.775841425,0.989696877,0.859660622,0.756288388,0.005588548,0.001127791,0.571972126,0.992628725,CALI
71467,1046.223,397.8668367,232.0161155,1.714824144,0.812364372,73216,301.6531295,0.771223845,0.976111779,0.820477903,0.758176107,0.005567141,0.001134729,0.57483101,0.985734095,CALI
71648,1031.647,402.7510088,229.1211745,1.757807892,0.82241336,73209,302.034877,0.706065533,0.978677485,0.845963639,0.749929536,0.005621246,0.001096716,0.562394308,0.988581154,CALI
71786,1035.26,398.2697223,231.9837332,1.716800212,0.81284578,72984,302.3256092,0.79074276,0.983585443,0.841687253,0.759097647,0.005548014,0.001136339,0.576229238,0.989270478,CALI
71888,1066.122,420.6446876,218.6814731,1.923549726,0.854244058,72578,302.5403186,0.811413608,0.990492987,0.794790111,0.719230095,0.005851389,0.000965851,0.517291929,0.995036749,CALI
72004,1043.647,403.2141809,230.0102524,1.753026992,0.821337976,73591,302.784313,0.704760786,0.978434863,0.830728728,0.750926746,0.005599886,0.001098371,0.563890978,0.988516106,CALI
72095,1027.916,384.5683453,241.6505206,1.591423616,0.777916062,73760,302.9755848,0.770138763,0.97742679,0.857432139,0.787832874,0.005334189,0.001267607,0.620680638,0.987765825,CALI
72318,1038.352,399.2766927,232.7000454,1.71584278,0.812612775,73244,303.4437961,0.752246817,0.987357326,0.842882551,0.759983745,0.005521125,0.001136121,0.577575292,0.991028395,CALI
72490,1057.572,414.9734282,226.718808,1.830344081,0.837559995,74676,303.8044348,0.787934783,0.970726873,0.814456841,0.732105755,0.005724561,0.001014419,0.535978836,0.98102569,CALI
72575,1045.603,412.2459647,226.3721748,1.82109822,0.835744041,73615,303.9824994,0.784586113,0.985872444,0.834186711,0.737381383,0.005680275,0.0010359,0.543731303,0.990188109,CALI
72716,1030.705,408.9068457,229.8795298,1.778787551,0.827014437,74014,304.2776474,0.814061013,0.982462777,0.860143832,0.744124611,0.005623341,0.001063547,0.553721437,0.984952798,CALI
72848,1037.806,398.8815518,235.1223031,1.696485389,0.807801987,74019,304.553697,0.786355786,0.984179738,0.849953453,0.763519134,0.005475532,0.001147852,0.582961468,0.988985613,CALI
72993,1029.35,402.336103,233.3901899,1.723877525,0.814554087,74168,304.8566451,0.726515378,0.984157588,0.865695061,0.757716354,0.005511982,0.001120764,0.574134074,0.989736826,CALI
73121,1051.673,406.1374795,232.300437,1.748328521,0.820271135,74728,305.1238253,0.785740383,0.978495343,0.830788617,0.751282117,0.005554321,0.001091498,0.564424819,0.986800009,CALI
73281,1031.646,395.5497803,238.017104,1.661854437,0.798693983,74217,305.4574718,0.805055698,0.987388334,0.865246505,0.772235221,0.005397713,0.001184099,0.596347236,0.9910423,CALI
73410,1030.239,399.9973402,234.4906358,1.705813705,0.810144318,74089,305.7262092,0.808979106,0.990835347,0.869138755,0.764320605,0.005448813,0.001147054,0.584185988,0.996512464,CALI
73528,1066.558,420.3236302,223.0756762,1.884219908,0.847544952,74286,305.9718243,0.798358288,0.989796193,0.812257372,0.727943428,0.005716511,0.000990151,0.529901635,0.998451209,CALI
73658,1040.73,405.8628811,234.02689,1.734257465,0.817015538,75124,306.2421891,0.680657204,0.980485597,0.854581799,0.75454594,0.005510099,0.001101747,0.569339575,0.987381409,CALI
73849,1042.951,400.0174911,238.032269,1.68051791,0.803685238,75202,306.638985,0.757705409,0.982008457,0.853152511,0.766563942,0.005416695,0.001153739,0.587620278,0.987506401,CALI
74044,1048.432,388.726498,244.2241059,1.59167948,0.777997644,74909,307.0435618,0.745434411,0.988452656,0.846484871,0.789870419,0.005249939,0.001260542,0.623895279,0.993041313,CALI
74202,1047.001,403.3070199,236.3849854,1.706144826,0.810226633,75363,307.3709822,0.809711916,0.984594562,0.850611563,0.762126536,0.005435258,0.001131119,0.580836858,0.990991799,CALI
74322,1055.499,398.8860195,239.4374855,1.665929705,0.799800864,75366,307.6194231,0.688071101,0.9861476,0.838323421,0.771196302,0.005366998,0.001171038,0.594743736,0.990801256,CALI
74385,1073.863,414.7265118,232.4556664,1.784110141,0.828152047,76137,307.7497742,0.714196559,0.976988849,0.810582967,0.742054741,0.005575405,0.001042797,0.550645238,0.982411754,CALI
74521,1037.103,405.0652845,236.4519477,1.713097686,0.811942175,75533,308.0309791,0.78432425,0.986601883,0.870652311,0.760447738,0.005435586,0.001121253,0.578280762,0.990651435,CALI
74636,1040.832,404.5744014,235.7642731,1.716012337,0.812654072,75184,308.2685626,0.7892978,0.992711215,0.865758867,0.761957656,0.005420633,0.001127076,0.580579469,0.996281532,CALI
74724,1061.193,404.2396466,238.7556691,1.693110149,0.806943215,76531,308.4502419,0.801587642,0.976388653,0.833837116,0.763038075,0.00540977,0.00113121,0.582227105,0.98577462,CALI
74846,1024.352,390.6549574,244.3383937,1.598827559,0.780257579,75491,308.7019387,0.797948784,0.991455935,0.896354947,0.790216361,0.00521945,0.001255419,0.624441897,0.998374913,CALI
74966,1101.78,423.3671864,229.0320814,1.848506043,0.841037127,76897,308.9493093,0.71737799,0.974888487,0.776040583,0.729743162,0.005647456,0.000987899,0.532525082,0.984375833,CALI
75074,1042.762,400.9554644,239.8480528,1.671706148,0.801353369,75864,309.1717736,0.765600302,0.989586629,0.867618947,0.771087567,0.005340803,0.001164665,0.594576036,0.993956415,CALI
75228,1069.108,412.7023222,235.9049758,1.749443057,0.820525106,77009,309.4887146,0.768856547,0.976872833,0.827077528,0.749907858,0.00548602,0.001070209,0.562361796,0.98381994,CALI
75297,1042.473,401.4148121,240.3550031,1.670091352,0.800921292,76241,309.6306154,0.717729482,0.987618211,0.870678672,0.771348256,0.005331086,0.001164119,0.594978133,0.993667834,CALI
75482,1058.086,416.9434183,233.570213,1.785088145,0.828359803,76513,310.0107535,0.760523929,0.986525166,0.847249511,0.743531952,0.005523746,0.001041387,0.552839763,0.986867707,CALI
75622,1056.956,418.3860506,230.7793963,1.812926359,0.834112483,76182,310.2981161,0.710405922,0.992649182,0.850636877,0.741655023,0.005532597,0.001032563,0.550052173,0.997204084,CALI
75771,1052.188,408.7137722,237.788042,1.7188155,0.813334742,76685,310.6036599,0.797908637,0.988081111,0.860054939,0.759953985,0.005394066,0.001109801,0.577530059,0.992667617,CALI
75914,1048.995,415.8197526,233.5319691,1.780568863,0.827396472,76477,310.8966175,0.814501679,0.99263831,0.866931739,0.747671595,0.005477511,0.00105586,0.559012813,0.99536081,CALI
76062,1046.158,404.2641437,241.2619744,1.675623126,0.802395304,76949,311.199528,0.773789904,0.988472885,0.873339381,0.769792555,0.005314929,0.001151256,0.592580578,0.99294172,CALI
76127,1050.11,405.5025491,240.367573,1.687010207,0.805375739,76860,311.3324699,0.706495411,0.99046318,0.867518992,0.767769452,0.005326659,0.001141716,0.589469931,0.994441791,CALI
76278,1083.778,433.5725897,225.4395882,1.923231821,0.854191755,76973,311.6410852,0.821359349,0.99097086,0.816072042,0.718774878,0.005684111,0.000935866,0.516637325,0.993613343,CALI
76416,1037.519,392.5020791,249.4381429,1.573544746,0.772094427,77162,311.9228639,0.758463936,0.990332029,0.892076394,0.794703724,0.005136386,0.001263742,0.631554009,0.993778492,CALI
76482,1065.662,418.2855863,235.4400067,1.776612192,0.826546092,77846,312.0575377,0.743482065,0.982478226,0.846311302,0.746039424,0.005469072,0.001045058,0.556574822,0.988817614,CALI
76659,1082.968,413.4607091,236.6985344,1.746781872,0.81991776,77624,312.4184218,0.767564807,0.987568278,0.82137554,0.755618164,0.005393505,0.001084577,0.570958809,0.997340498,CALI
76794,1045.608,395.7538512,248.7498339,1.590971319,0.777771731,78051,312.6933923,0.73412615,0.983895145,0.882672017,0.790120908,0.005153448,0.001238944,0.624291049,0.993229154,CALI
76909,1054.986,414.6161498,238.9517135,1.735146167,0.817223889,78190,312.9274359,0.775730251,0.983616831,0.868347655,0.754740104,0.005390997,0.001079042,0.569632624,0.988395865,CALI
77038,1054.205,397.2609845,248.0322879,1.601650285,0.781139909,77933,313.1897636,0.796851404,0.988515776,0.871093394,0.788372822,0.005156689,0.001228789,0.621531707,0.995476436,CALI
77128,1077.519,427.9797816,232.0243311,1.84454699,0.840289123,78614,313.3726529,0.792324129,0.981097514,0.834780047,0.732213685,0.005548955,0.00098388,0.53613688,0.988929669,CALI
77345,1070.01,406.6499303,244.8217037,1.661004413,0.798461887,78693,313.813181,0.767022353,0.982870141,0.848919354,0.771703516,0.005257611,0.001150191,0.595526317,0.98917184,CALI
77520,1081.174,421.9850438,235.7064323,1.790299228,0.829460184,78423,314.1679957,0.811014396,0.988485521,0.833359598,0.744500309,0.005443564,0.001031627,0.554280711,0.992328329,CALI
77684,1064.664,402.2665045,247.6890777,1.624078494,0.787954253,78407,314.5001443,0.682312435,0.990778885,0.861224359,0.781820363,0.005178241,0.001193411,0.611243079,0.99270674,CALI
77837,1082.476,416.2736197,240.6263902,1.729958295,0.816002326,79765,314.8096988,0.719793227,0.975828998,0.834755714,0.756256664,0.005348017,0.00107907,0.571924141,0.989404912,CALI
77995,1077.542,406.6296361,244.8143065,1.660971705,0.798452947,78742,315.1290502,0.789423077,0.990513322,0.844127818,0.774978069,0.005213535,0.001160031,0.600591007,0.99756467,CALI
78114,1072.209,411.0303643,243.347579,1.689066996,0.805906502,78908,315.3693609,0.807004494,0.989937649,0.853846583,0.767265361,0.00526193,0.001124882,0.588696134,0.994347212,CALI
78301,1086.584,426.0985235,236.7116277,1.800074325,0.831494746,79580,315.7466225,0.770876405,0.983928123,0.833394368,0.741017875,0.005441802,0.001012132,0.549107491,0.988434297,CALI
78602,1070.319,408.2722779,248.8812726,1.640429887,0.792712018,80518,316.3529274,0.74645774,0.976204079,0.862217813,0.774857723,0.005194172,0.001155005,0.60040449,0.98492147,CALI
78838,1101.545,439.5987706,230.806897,1.904617134,0.85107761,79863,316.8274913,0.754921863,0.987165521,0.816471398,0.720719694,0.005575976,0.000928039,0.519436877,0.989328376,CALI
78992,1106.05,437.3956679,232.0272295,1.885104903,0.84770092,79915,317.1367814,0.64987248,0.988450228,0.811415788,0.725056979,0.005537215,0.000943973,0.525707622,0.991014016,CALI
79102,1069.854,428.9473348,236.9445249,1.810328114,0.833588417,79847,317.3575184,0.826372203,0.990669656,0.868456957,0.739851941,0.005422712,0.001002249,0.547380895,0.990939023,CALI
79274,1060.88,406.7776348,250.086615,1.626547005,0.788683581,80125,317.7023633,0.816659971,0.989379095,0.885132143,0.7810222,0.005131287,0.001177768,0.609995677,0.992186642,CALI
79501,1086.552,418.2282897,243.725601,1.715980135,0.81264623,80789,318.1569063,0.733404059,0.984057236,0.846216374,0.760725456,0.005260667,0.001086757,0.578703219,0.993043228,CALI
79678,1099.69,430.6063326,236.7611063,1.818737627,0.83527532,80370,318.5108796,0.757395437,0.991389822,0.827956913,0.739679971,0.005404332,0.000997923,0.54712646,0.995079479,CALI
79824,1132.927,442.8074608,233.4113427,1.897112007,0.849792717,81949,318.8025618,0.744786661,0.974069238,0.78151892,0.719957521,0.005547297,0.000919367,0.518338832,0.983346822,CALI
80095,1086.756,418.75391,246.002039,1.702237557,0.809251701,81279,319.3432657,0.804554404,0.985432892,0.852218929,0.762603663,0.005228215,0.001090759,0.581564347,0.989960673,CALI
80305,1088.048,423.3309873,244.2396701,1.73326056,0.816781374,81916,319.7616325,0.770740556,0.980333512,0.852425318,0.755346625,0.00527154,0.001058528,0.570548524,0.988909254,CALI
80416,1078.826,413.6205544,248.9445673,1.661496609,0.798596331,81066,319.9825483,0.792275862,0.991981842,0.868259456,0.77361375,0.005143511,0.001136413,0.598478235,0.994369558,CALI
80728,1107.051,425.1260411,244.0028531,1.742299468,0.818887441,81858,320.6026855,0.788829283,0.986195607,0.827749258,0.754135608,0.005266154,0.001050681,0.568720515,0.990881451,CALI
80946,1093.51,422.8378095,245.3976852,1.723071712,0.814360823,81704,321.0352756,0.678280543,0.990722608,0.8506673,0.759239757,0.005223702,0.001070715,0.576445008,0.993256087,CALI
81097,1102.692,428.0170184,242.5248386,1.764837865,0.823976283,82084,321.3345723,0.803624869,0.987975732,0.838120002,0.750751859,0.00527784,0.001034241,0.563628354,0.994712661,CALI
81272,1094.556,422.5549309,246.9473155,1.711113685,0.811455145,82543,321.681091,0.803202056,0.984601965,0.852461628,0.761276387,0.005199268,0.001077188,0.579541737,0.991661797,CALI
81433,1085.641,428.028825,243.48514,1.757925864,0.822439768,82276,321.9995588,0.805565448,0.989753999,0.868236073,0.752284753,0.005256208,0.00103844,0.565932349,0.994867114,CALI
81589,1105.07,431.5228588,242.8063599,1.777230461,0.826679405,82925,322.3078361,0.709642348,0.983889056,0.839579636,0.746907909,0.005288983,0.00101536,0.557871424,0.991466089,CALI
81701,1069.534,405.4028714,258.9231468,1.565726651,0.769471551,83006,322.5289817,0.750052788,0.984278245,0.897528082,0.795576461,0.004962031,0.001226216,0.632941905,0.991014009,CALI
81862,1110.904,435.6896775,241.3358117,1.805325428,0.832572057,83105,322.8466131,0.658923339,0.985043018,0.833564391,0.74100129,0.005322246,0.000989807,0.549082912,0.991273343,CALI
82086,1107.548,447.2114598,235.4852103,1.899106357,0.850135831,82699,323.288016,0.833208145,0.992587577,0.840918376,0.722897432,0.005448084,0.000917763,0.522580698,0.992436325,CALI
82399,1095.949,425.5856627,249.0755998,1.708660596,0.81085021,84147,323.9037901,0.77002654,0.979226829,0.862087039,0.761077777,0.005164937,0.001068959,0.579239383,0.989723509,CALI
82619,1114.99,442.4189292,239.7090109,1.845649972,0.840498066,83605,324.335903,0.80850002,0.988206447,0.835118017,0.733096804,0.00535493,0.000954067,0.537430924,0.991909369,CALI
82830,1093.724,419.0273771,253.5004339,1.652965128,0.796245651,84075,324.7497983,0.750339705,0.985191793,0.87012579,0.775008546,0.005058884,0.001125798,0.600638246,0.992834076,CALI
82961,1110.823,439.3240902,241.8592954,1.816444927,0.834818076,83863,325.0065013,0.77884489,0.989244363,0.844878222,0.73978757,0.00529555,0.000978406,0.547285649,0.994114241,CALI
83173,1107.612,426.6362051,250.914101,1.700327735,0.808772289,84478,325.4215,0.68465287,0.984552191,0.851955529,0.762761097,0.005129504,0.001071049,0.581804492,0.989258314,CALI
83469,1105.279,420.0168841,255.4732011,1.644074142,0.793749286,85238,326.0000484,0.698502891,0.979246346,0.858600698,0.77615939,0.00503201,0.001126484,0.602423398,0.990428732,CALI
83641,1112.883,429.4870835,251.5901959,1.707089904,0.810461266,85293,326.3357608,0.812056428,0.98063147,0.84865283,0.759826717,0.005134887,0.001055769,0.57733664,0.98556555,CALI
83969,1106.607,437.1935026,245.376285,1.781726798,0.827644103,84557,326.9750011,0.771320179,0.993046111,0.861672076,0.747895381,0.005206606,0.001004842,0.559347501,0.996604431,CALI
84265,1124.466,442.88142,244.9378087,1.808138247,0.833144708,85624,327.5508056,0.670205997,0.984128282,0.837460693,0.739590307,0.005255817,0.000970029,0.546993823,0.989040452,CALI
84511,1118.151,436.6164778,247.9467271,1.760928579,0.823109837,85464,328.0285768,0.810680403,0.988849106,0.849419431,0.751296832,0.005166386,0.001015343,0.56444693,0.993950731,CALI
84697,1100.164,426.4198942,253.801232,1.680133272,0.803584356,85314,328.3893569,0.754270193,0.992767893,0.87935256,0.770107965,0.005034652,0.001092335,0.593066277,0.996430385,CALI
84973,1111.998,435.5297904,250.374737,1.739511724,0.818241973,86321,328.9239788,0.808665943,0.98438387,0.863540684,0.75522728,0.005125508,0.001028555,0.570368244,0.992162247,CALI
85329,1105.44,400.5141202,272.6878901,1.468763868,0.732427869,86101,329.612283,0.733564877,0.991033786,0.877477864,0.82297294,0.004693763,0.001328138,0.67728446,0.994770943,CALI
85631,1129.837,441.9871146,249.0961065,1.774363802,0.826059932,87138,330.1950567,0.757193386,0.982705593,0.842964516,0.747069418,0.005161532,0.00099175,0.558112716,0.990295001,CALI
85861,1127.125,453.4993532,243.2214479,1.8645533,0.84401378,86936,330.6382019,0.662236894,0.987634582,0.849301011,0.72908197,0.005281785,0.000920589,0.531560519,0.99112292,CALI
86371,1139.925,435.2204194,254.9079588,1.707363009,0.810528985,87429,331.6187159,0.78047965,0.987898752,0.835266868,0.761955784,0.005038965,0.001047708,0.580576617,0.991255039,CALI
86715,1120.93,432.8499808,257.0624601,1.68383194,0.80455105,87738,332.2784482,0.798260149,0.988340286,0.867255589,0.767652681,0.004991639,0.001069257,0.589290638,0.992266399,CALI
87082,1139.167,449.7991249,249.5827637,1.80220428,0.831933029,88847,332.9808494,0.737046128,0.980134388,0.84326382,0.740287899,0.005165237,0.000956913,0.548026174,0.987655116,CALI
87477,1133.759,443.9203025,252.7868177,1.756105427,0.822031587,88836,333.7351879,0.711837512,0.984702148,0.855189282,0.751790774,0.005074709,0.000999951,0.565189368,0.992532117,CALI
87843,1160.9,466.2819801,241.9101475,1.927500706,0.854891665,88804,334.432626,0.742544379,0.989178415,0.819082036,0.717232577,0.005308129,0.000866485,0.514422569,0.991549865,CALI
88242,1146.332,426.3163276,266.4148514,1.600197306,0.780686444,90372,335.1912945,0.774841066,0.976430753,0.84384829,0.786250192,0.004831218,0.001138884,0.618189365,0.989224956,CALI
88536,1149.007,439.7482888,261.3718939,1.682462036,0.804193887,90877,335.7492164,0.734909357,0.974239907,0.842722156,0.763503179,0.004966887,0.001041136,0.582937104,0.980769548,CALI
89031,1135.554,429.7806427,266.9790163,1.609791843,0.783653392,90324,336.6864861,0.733417359,0.985684868,0.867631943,0.783391462,0.004827315,0.001121504,0.613702183,0.987932768,CALI
